Height	Theta	w	u	v	RH	theta_e	P	T
82.8	294.869	11.894	4.143	7.176	74.974	328.169	989.6	293.989
86.933	294.879	11.872	4.35	7.534	74.934	328.116	989.133	293.96
91.0	294.889	11.863	4.557	7.892	74.99	328.107	988.66	293.929
95.067	294.899	11.85	4.76	8.245	75.009	328.081	988.193	293.899
99.133	294.909	11.821	4.963	8.597	74.929	328.01	987.733	293.87
103.2	294.918	11.807	5.163	8.943	74.945	327.983	987.267	293.84
107.267	294.928	11.793	5.363	9.29	74.962	327.956	986.8	293.81
111.4	294.938	11.784	5.56	9.63	75.011	327.944	986.327	293.78
115.667	294.948	11.77	5.75	9.959	75.033	327.918	985.84	293.748
120.067	294.959	11.751	5.937	10.283	75.03	327.879	985.333	293.716
124.6	294.97	11.738	6.12	10.6	75.064	327.855	984.807	293.682
129.267	294.981	11.725	6.297	10.906	75.101	327.832	984.273	293.647
134.0	294.992	11.716	6.47	11.206	75.17	327.825	983.733	293.613
138.867	295.004	11.713	6.64	11.501	75.273	327.832	983.187	293.578
143.933	295.016	11.71	6.803	11.784	75.382	327.841	982.62	293.541
149.133	295.029	11.712	6.963	12.061	75.535	327.866	982.02	293.503
154.533	295.042	11.705	7.12	12.332	75.63	327.863	981.4	293.463
160.067	295.055	11.692	7.27	12.592	75.693	327.846	980.773	293.422
165.733	295.069	11.68	7.42	12.852	75.76	327.831	980.14	293.382
171.467	295.083	11.683	7.563	13.1	75.927	327.859	979.493	293.34
177.2	295.096	11.676	7.707	13.348	76.033	327.859	978.84	293.298
182.867	295.11	11.664	7.843	13.585	76.105	327.843	978.193	293.256
222.929	295.206	11.64	7.942	13.756	76.982	327.913	973.74	292.969
228.157	295.219	11.627	8.057	13.955	77.038	327.894	973.151	292.931
233.386	295.232	11.617	8.169	14.15	77.107	327.881	972.561	292.893
238.643	295.244	11.608	8.279	14.34	77.19	327.874	971.971	292.855
243.914	295.257	11.597	8.386	14.526	77.258	327.861	971.38	292.816
249.186	295.27	11.588	8.491	14.708	77.335	327.851	970.786	292.778
254.471	295.282	11.578	8.594	14.886	77.412	327.841	970.191	292.739
259.757	295.295	11.569	8.694	15.059	77.496	327.834	969.599	292.701
265.057	295.308	11.561	8.791	15.227	77.581	327.827	969.004	292.662
270.371	295.321	11.553	8.886	15.391	77.672	327.823	968.409	292.623
275.714	295.334	11.545	8.978	15.55	77.765	327.819	967.809	292.584
281.086	295.346	11.538	9.067	15.705	77.858	327.816	967.207	292.545
286.471	295.359	11.531	9.154	15.854	77.96	327.815	966.603	292.505
291.886	295.373	11.524	9.238	16.0	78.055	327.812	965.999	292.466
297.314	295.386	11.517	9.319	16.141	78.159	327.812	965.391	292.426
302.771	295.399	11.51	9.399	16.279	78.257	327.81	964.779	292.386
308.257	295.412	11.502	9.476	16.412	78.35	327.804	964.163	292.346
313.771	295.425	11.491	9.551	16.542	78.428	327.792	963.547	292.306
319.329	295.439	11.485	9.624	16.669	78.535	327.793	962.929	292.265
324.9	295.452	11.478	9.694	16.791	78.645	327.794	962.306	292.225
330.5	295.466	11.47	9.764	16.911	78.741	327.788	961.68	292.184
336.114	295.479	11.463	9.831	17.027	78.851	327.789	961.053	292.143
341.729	295.493	11.457	9.896	17.14	78.961	327.79	960.427	292.102
347.343	295.506	11.452	9.959	17.25	79.078	327.793	959.801	292.061
352.943	295.52	11.445	10.021	17.358	79.187	327.794	959.179	292.02
358.557	295.533	11.439	10.081	17.462	79.297	327.795	958.556	291.979
364.171	295.547	11.432	10.14	17.563	79.408	327.795	957.931	291.938
369.786	295.56	11.426	10.196	17.661	79.519	327.796	957.306	291.897
375.4	295.574	11.418	10.251	17.756	79.622	327.793	956.683	291.856
380.986	295.587	11.411	10.305	17.849	79.726	327.791	956.061	291.815
386.571	295.601	11.404	10.357	17.939	79.834	327.791	955.443	291.774
392.157	295.614	11.397	10.407	18.026	79.943	327.79	954.824	291.733
397.757	295.628	11.39	10.456	18.11	80.045	327.787	954.204	291.693
403.357	295.641	11.385	10.502	18.19	80.17	327.793	953.581	291.651
408.971	295.655	11.376	10.548	18.269	80.266	327.787	952.959	291.61
414.586	295.668	11.369	10.591	18.345	80.37	327.784	952.337	291.569
420.214	295.682	11.362	10.634	18.418	80.482	327.784	951.716	291.528
425.843	295.695	11.353	10.674	18.488	80.573	327.775	951.091	291.487
431.471	295.709	11.343	10.714	18.556	80.663	327.767	950.469	291.446
437.071	295.722	11.332	10.751	18.622	80.746	327.754	949.849	291.405
442.657	295.736	11.32	10.788	18.685	80.82	327.739	949.233	291.364
448.229	295.749	11.31	10.824	18.747	80.901	327.727	948.619	291.323
453.786	295.763	11.3	10.858	18.806	80.988	327.717	948.006	291.283
459.314	295.776	11.291	10.891	18.865	81.083	327.71	947.393	291.242
464.843	295.789	11.283	10.924	18.92	81.182	327.706	946.784	291.202
470.357	295.803	11.276	10.956	18.976	81.289	327.704	946.177	291.161
475.871	295.816	11.27	10.986	19.029	81.403	327.705	945.57	291.121
481.386	295.829	11.264	11.016	19.081	81.517	327.707	944.963	291.081
486.886	295.843	11.257	11.046	19.133	81.625	327.705	944.356	291.04
492.386	295.856	11.248	11.076	19.184	81.723	327.7	943.75	291.0
497.871	295.869	11.243	11.104	19.233	81.842	327.703	943.147	290.96
503.357	295.882	11.237	11.133	19.283	81.954	327.704	942.546	290.92
508.843	295.896	11.232	11.161	19.331	82.079	327.709	941.944	290.88
514.357	295.909	11.227	11.189	19.379	82.196	327.712	941.341	290.84
519.886	295.922	11.222	11.216	19.426	82.322	327.717	940.734	290.799
525.443	295.936	11.218	11.244	19.474	82.456	327.725	940.124	290.758
531.029	295.949	11.213	11.271	19.523	82.583	327.731	939.514	290.718
536.629	295.963	11.207	11.299	19.57	82.703	327.733	938.901	290.677
542.257	295.976	11.202	11.326	19.617	82.825	327.736	938.286	290.635
547.914	295.99	11.195	11.352	19.662	82.941	327.735	937.667	290.594
553.6	296.004	11.192	11.379	19.708	83.085	327.747	937.047	290.553
559.3	296.017	11.188	11.405	19.754	83.224	327.755	936.424	290.511
565.014	296.031	11.183	11.431	19.799	83.355	327.76	935.801	290.469
570.729	296.045	11.179	11.456	19.843	83.495	327.769	935.177	290.427
576.457	296.059	11.174	11.481	19.886	83.627	327.774	934.553	290.385
582.186	296.073	11.17	11.506	19.93	83.765	327.782	933.927	290.343
587.929	296.086	11.168	11.531	19.972	83.917	327.794	933.301	290.301
593.686	296.1	11.163	11.555	20.014	84.054	327.801	932.676	290.259
599.471	296.114	11.161	11.579	20.055	84.212	327.816	932.049	290.217
605.271	296.128	11.158	11.602	20.096	84.364	327.828	931.419	290.175
611.114	296.142	11.157	11.625	20.135	84.525	327.843	930.784	290.132
616.986	296.157	11.154	11.647	20.173	84.681	327.856	930.146	290.089
622.886	296.171	11.15	11.669	20.212	84.831	327.866	929.504	290.046
628.8	296.185	11.145	11.691	20.249	84.966	327.87	928.863	290.003
634.7	296.199	11.139	11.712	20.286	85.101	327.873	928.221	289.959
640.6	296.214	11.133	11.734	20.323	85.235	327.877	927.584	289.916
646.471	296.228	11.129	11.754	20.359	85.382	327.885	926.949	289.874
652.329	296.242	11.126	11.775	20.395	85.536	327.897	926.314	289.831
658.171	296.256	11.122	11.796	20.431	85.682	327.905	925.681	289.788
664.0	296.27	11.116	11.816	20.467	85.814	327.907	925.05	289.745
669.814	296.284	11.111	11.837	20.503	85.957	327.914	924.421	289.703
675.629	296.298	11.107	11.858	20.538	86.101	327.921	923.791	289.66
681.457	296.312	11.104	11.879	20.576	86.258	327.933	923.161	289.617
687.3	296.326	11.101	11.901	20.613	86.417	327.945	922.529	289.574
693.157	296.341	11.099	11.923	20.651	86.576	327.958	921.896	289.531
699.014	296.355	11.096	11.945	20.689	86.735	327.97	921.264	289.488
704.871	296.369	11.093	11.967	20.728	86.895	327.982	920.633	289.445
710.729	296.383	11.09	11.989	20.766	87.054	327.994	920.003	289.403
716.557	296.397	11.085	12.012	20.806	87.198	328.0	919.374	289.36
722.371	296.411	11.081	12.036	20.846	87.35	328.009	918.747	289.317
728.171	296.425	11.078	12.059	20.887	87.502	328.018	918.123	289.275
733.957	296.439	11.072	12.084	20.929	87.637	328.021	917.501	289.232
739.729	296.453	11.068	12.109	20.974	87.785	328.029	916.881	289.19
745.486	296.467	11.064	12.135	21.018	87.933	328.037	916.263	289.148
751.257	296.481	11.059	12.161	21.064	88.082	328.045	915.643	289.105
757.014	296.495	11.055	12.189	21.112	88.231	328.052	915.024	289.063
762.786	296.509	11.05	12.218	21.162	88.372	328.057	914.406	289.021
768.571	296.523	11.045	12.248	21.214	88.513	328.062	913.787	288.979
774.386	296.537	11.039	12.279	21.267	88.649	328.064	913.163	288.936
780.214	296.551	11.034	12.311	21.324	88.794	328.069	912.537	288.893
786.043	296.565	11.027	12.345	21.382	88.925	328.068	911.911	288.85
791.857	296.579	11.021	12.38	21.443	89.063	328.071	911.289	288.807
797.643	296.593	11.016	12.416	21.506	89.212	328.078	910.67	288.765
803.414	296.607	11.011	12.455	21.573	89.354	328.082	910.054	288.723
809.157	296.621	11.006	12.494	21.641	89.503	328.089	909.439	288.68
814.9	296.635	11.0	12.536	21.712	89.638	328.09	908.826	288.638
820.643	296.649	10.993	12.579	21.787	89.77	328.091	908.213	288.596
826.386	296.663	10.988	12.623	21.863	89.91	328.094	907.6	288.554
832.143	296.677	10.982	12.669	21.944	90.051	328.097	906.986	288.512
837.914	296.691	10.978	12.717	22.027	90.201	328.104	906.371	288.469
843.714	296.705	10.972	12.766	22.112	90.345	328.108	905.753	288.427
849.543	296.719	10.967	12.816	22.199	90.49	328.112	905.131	288.384
855.4	296.733	10.959	12.869	22.289	90.622	328.11	904.507	288.341
861.271	296.747	10.954	12.922	22.382	90.767	328.114	903.883	288.298
867.157	296.761	10.946	12.977	22.477	90.899	328.112	903.256	288.254
873.043	296.776	10.939	13.032	22.572	91.031	328.11	902.629	288.211
878.929	296.79	10.931	13.089	22.67	91.163	328.108	902.003	288.168
884.829	296.804	10.925	13.146	22.77	91.308	328.111	901.377	288.124
890.743	296.819	10.919	13.204	22.87	91.454	328.114	900.75	288.081
896.686	296.833	10.913	13.263	22.972	91.602	328.117	900.12	288.037
902.629	296.847	10.906	13.321	23.073	91.737	328.115	899.487	287.993
908.571	296.862	10.898	13.38	23.175	91.871	328.113	898.857	287.949
914.486	296.876	10.89	13.439	23.278	92.001	328.11	898.23	287.906
920.343	296.89	10.883	13.498	23.379	92.139	328.109	897.609	287.863
926.157	296.904	10.875	13.557	23.482	92.266	328.106	896.996	287.82
931.9	296.918	10.867	13.616	23.583	92.391	328.102	896.39	287.778
937.6	296.932	10.86	13.674	23.683	92.516	328.098	895.787	287.736
943.271	296.946	10.853	13.731	23.784	92.647	328.097	895.189	287.694
948.9	296.959	10.846	13.789	23.883	92.779	328.096	894.591	287.653
954.5	296.973	10.84	13.846	23.981	92.917	328.098	894.001	287.612
960.057	296.986	10.831	13.901	24.078	93.029	328.091	893.416	287.571
965.586	297.0	10.823	13.957	24.174	93.149	328.086	892.833	287.53
971.1	297.013	10.816	14.012	24.27	93.278	328.085	892.251	287.49
976.614	297.026	10.808	14.066	24.363	93.398	328.081	891.671	287.449
982.114	297.04	10.802	14.119	24.455	93.528	328.08	891.091	287.408
987.614	297.053	10.794	14.172	24.547	93.65	328.076	890.514	287.368
993.114	297.066	10.785	14.224	24.637	93.757	328.068	889.937	287.328
998.586	297.08	10.776	14.275	24.725	93.866	328.059	889.36	287.287
1004.043	297.093	10.765	14.326	24.813	93.958	328.045	888.786	287.247
1009.471	297.106	10.755	14.376	24.899	94.058	328.034	888.216	287.207
1014.857	297.119	10.744	14.425	24.985	94.147	328.02	887.651	287.168
1020.2	297.132	10.734	14.474	25.07	94.242	328.008	887.093	287.128
1025.514	297.145	10.725	14.523	25.154	94.345	328.0	886.539	287.09
1030.8	297.158	10.717	14.571	25.238	94.457	327.994	885.984	287.051
1036.086	297.171	10.708	14.62	25.323	94.56	327.985	885.431	287.012
1041.357	297.183	10.7	14.668	25.405	94.673	327.979	884.877	286.973
1046.643	297.196	10.69	14.715	25.487	94.771	327.969	884.324	286.934
1051.929	297.209	10.68	14.762	25.569	94.869	327.958	883.771	286.895
1057.214	297.222	10.672	14.809	25.65	94.977	327.95	883.219	286.856
1062.514	297.235	10.662	14.856	25.732	95.076	327.94	882.666	286.817
1067.814	297.247	10.652	14.903	25.813	95.17	327.928	882.111	286.778
1073.114	297.26	10.641	14.949	25.892	95.264	327.915	881.559	286.739
1078.4	297.273	10.63	14.994	25.971	95.341	327.898	881.009	286.7
1083.671	297.286	10.619	15.039	26.049	95.428	327.883	880.46	286.661
1088.929	297.299	10.607	15.084	26.127	95.506	327.866	879.911	286.623
1094.186	297.311	10.596	15.129	26.205	95.594	327.851	879.363	286.584
1099.443	297.324	10.585	15.174	26.281	95.681	327.837	878.816	286.545
1104.7	297.337	10.575	15.218	26.358	95.778	327.825	878.267	286.506
1109.986	297.35	10.565	15.262	26.435	95.867	327.811	877.717	286.467
1115.286	297.363	10.554	15.306	26.51	95.956	327.797	877.167	286.428
1120.571	297.375	10.544	15.349	26.586	96.055	327.786	876.617	286.389
1125.871	297.388	10.533	15.392	26.66	96.144	327.772	876.067	286.35
1131.186	297.401	10.522	15.434	26.733	96.23	327.757	875.516	286.311
1136.514	297.414	10.511	15.476	26.806	96.315	327.741	874.964	286.272
1141.843	297.427	10.5	15.518	26.878	96.411	327.729	874.411	286.233
1147.186	297.44	10.489	15.559	26.948	96.499	327.713	873.857	286.193
1152.529	297.453	10.479	15.598	27.016	96.595	327.701	873.304	286.154
1157.857	297.466	10.468	15.636	27.083	96.683	327.686	872.751	286.115
1163.171	297.479	10.458	15.674	27.149	96.779	327.674	872.201	286.076
1168.471	297.492	10.448	15.711	27.212	96.874	327.661	871.654	286.037
1173.771	297.504	10.437	15.746	27.274	96.968	327.649	871.109	285.998
1179.057	297.517	10.426	15.781	27.334	97.054	327.633	870.561	285.959
1184.357	297.53	10.413	15.816	27.394	97.126	327.613	870.014	285.92
1189.657	297.543	10.4	15.849	27.451	97.189	327.59	869.469	285.881
1194.971	297.556	10.387	15.881	27.506	97.26	327.57	868.923	285.842
1200.286	297.586	10.376	15.911	27.559	97.238	327.573	868.374	285.82
1205.614	297.617	10.365	15.941	27.61	97.213	327.575	867.824	285.797
1210.943	297.648	10.353	15.969	27.66	97.186	327.576	867.276	285.775
1216.257	297.679	10.342	15.996	27.707	97.159	327.577	866.73	285.753
1221.571	297.709	10.33	16.022	27.751	97.132	327.579	866.183	285.731
1226.871	297.74	10.32	16.047	27.794	97.115	327.583	865.637	285.709
1232.157	297.77	10.309	16.071	27.835	97.097	327.587	865.093	285.687
1237.429	297.801	10.3	16.093	27.874	97.087	327.594	864.551	285.665
1242.7	297.831	10.288	16.114	27.91	97.053	327.593	864.011	285.643
1247.971	297.861	10.276	16.133	27.943	97.029	327.595	863.471	285.621
1253.243	297.892	10.264	16.151	27.975	96.996	327.595	862.93	285.599
1258.514	297.922	10.251	16.169	28.005	96.952	327.59	862.389	285.577
1263.757	297.953	10.233	16.184	28.032	96.864	327.572	861.851	285.555
1268.971	297.983	10.215	16.199	28.058	96.772	327.553	861.319	285.534
1274.157	298.013	10.197	16.213	28.081	96.678	327.533	860.789	285.512
1279.314	298.042	10.178	16.226	28.104	96.579	327.511	860.263	285.491
1284.457	298.072	10.157	16.237	28.124	96.454	327.481	859.737	285.469
1289.6	298.102	10.135	16.248	28.142	96.32	327.448	859.211	285.448
1294.771	298.132	10.111	16.258	28.159	96.171	327.411	858.684	285.426
1299.971	298.162	10.088	16.266	28.174	96.037	327.378	858.153	285.404
1305.2	298.192	10.066	16.275	28.189	95.905	327.346	857.617	285.382
1310.443	298.222	10.044	16.283	28.203	95.774	327.314	857.08	285.36
1315.714	298.253	10.021	16.29	28.215	95.641	327.282	856.543	285.338
1321.0	298.283	9.999	16.296	28.226	95.508	327.25	856.006	285.316
1326.3	298.314	9.977	16.302	28.236	95.377	327.219	855.466	285.294
1331.6	298.344	9.956	16.308	28.246	95.255	327.191	854.924	285.272
1336.914	298.375	9.935	16.313	28.255	95.132	327.162	854.384	285.25
1342.214	298.406	9.913	16.318	28.263	95.008	327.134	853.846	285.227
1347.5	298.436	9.892	16.323	28.272	94.885	327.105	853.309	285.205
1352.786	298.467	9.871	16.327	28.279	94.761	327.077	852.773	285.183
1358.071	298.497	9.85	16.331	28.287	94.638	327.048	852.234	285.161
1363.357	298.528	9.827	16.336	28.294	94.501	327.016	851.697	285.139
1368.643	298.558	9.806	16.341	28.303	94.372	326.986	851.163	285.117
1373.929	298.589	9.783	16.345	28.31	94.23	326.952	850.627	285.095
1379.214	298.62	9.759	16.349	28.318	94.079	326.915	850.091	285.073
1384.514	298.65	9.736	16.354	28.325	93.937	326.882	849.556	285.051
1389.814	298.681	9.713	16.358	28.333	93.796	326.848	849.019	285.028
1395.129	298.712	9.691	16.362	28.34	93.668	326.819	848.48	285.006
1400.443	298.742	9.669	16.366	28.346	93.531	326.787	847.943	284.984
1405.757	298.773	9.648	16.369	28.352	93.404	326.758	847.406	284.961
1411.1	298.804	9.626	16.372	28.357	93.275	326.729	846.869	284.939
1416.443	298.835	9.605	16.375	28.362	93.147	326.7	846.33	284.917
1421.8	298.866	9.582	16.378	28.367	93.011	326.669	845.79	284.894
1427.157	298.897	9.56	16.379	28.37	92.875	326.638	845.25	284.872
1432.514	298.928	9.539	16.38	28.371	92.748	326.609	844.71	284.849
1437.871	298.959	9.518	16.381	28.372	92.62	326.581	844.171	284.827
1443.214	298.99	9.495	16.381	28.372	92.484	326.55	843.633	284.805
1448.557	299.021	9.473	16.379	28.37	92.347	326.518	843.094	284.782
1453.886	299.052	9.451	16.377	28.366	92.211	326.487	842.557	284.76
1459.214	299.083	9.43	16.374	28.361	92.081	326.459	842.023	284.737
1464.529	299.113	9.409	16.37	28.354	91.952	326.43	841.49	284.715
1469.814	299.144	9.387	16.365	28.345	91.821	326.401	840.96	284.693
1475.086	299.175	9.366	16.359	28.334	91.69	326.372	840.431	284.671
1480.314	299.205	9.344	16.351	28.322	91.554	326.341	839.906	284.649
1485.529	299.235	9.321	16.343	28.307	91.409	326.307	839.383	284.627
1490.743	299.265	9.299	16.333	28.289	91.263	326.273	838.861	284.605
1495.943	299.295	9.277	16.321	28.27	91.126	326.243	838.34	284.583
1501.129	299.325	9.255	16.309	28.247	90.989	326.212	837.82	284.561
1506.3	299.355	9.233	16.295	28.224	90.851	326.18	837.301	284.539
1511.457	299.385	9.212	16.28	28.198	90.712	326.149	836.786	284.518
1516.614	299.415	9.191	16.264	28.169	90.581	326.12	836.271	284.496
1521.757	299.445	9.169	16.246	28.14	90.443	326.089	835.757	284.474
1526.9	299.475	9.148	16.229	28.109	90.312	326.061	835.244	284.453
1532.029	299.505	9.127	16.209	28.075	90.182	326.032	834.733	284.431
1537.171	299.535	9.106	16.189	28.041	90.043	326.001	834.22	284.41
1542.3	299.564	9.084	16.168	28.004	89.904	325.97	833.707	284.388
1547.429	299.594	9.063	16.145	27.964	89.773	325.941	833.197	284.366
1552.543	299.624	9.045	16.121	27.923	89.666	325.92	832.687	284.345
1557.657	299.653	9.027	16.096	27.88	89.567	325.901	832.177	284.323
1562.757	299.683	9.009	16.071	27.835	89.46	325.88	831.669	284.302
1567.871	299.713	8.991	16.044	27.788	89.351	325.859	831.161	284.28
1572.971	299.742	8.973	16.016	27.741	89.251	325.84	830.656	284.259
1578.086	299.772	8.955	15.988	27.692	89.138	325.817	830.149	284.237
1583.2	299.802	8.935	15.958	27.64	89.018	325.792	829.639	284.216
1588.329	299.831	8.915	15.928	27.588	88.897	325.767	829.13	284.194
1593.457	299.861	8.894	15.896	27.533	88.76	325.738	828.624	284.173
1598.586	299.891	8.873	15.865	27.479	88.624	325.709	828.117	284.151
1603.729	299.921	8.852	15.832	27.422	88.489	325.68	827.607	284.129
1608.9	299.951	8.832	15.799	27.364	88.363	325.654	827.096	284.108
1614.071	299.981	8.812	15.764	27.305	88.229	325.625	826.584	284.086
1619.257	300.011	8.792	15.73	27.245	88.103	325.599	826.074	284.064
1624.443	300.041	8.774	15.695	27.185	88.0	325.581	825.563	284.043
1629.657	300.072	8.759	15.659	27.123	87.926	325.571	825.049	284.021
1634.9	300.102	8.745	15.623	27.06	87.859	325.563	824.531	283.999
1640.157	300.133	8.732	15.586	26.996	87.805	325.559	824.013	283.976
1645.443	300.163	8.72	15.549	26.932	87.758	325.558	823.491	283.954
1650.743	300.194	8.709	15.512	26.868	87.725	325.56	822.97	283.932
1656.057	300.225	8.699	15.474	26.802	87.697	325.565	822.447	283.909
1661.357	300.256	8.69	15.437	26.738	87.684	325.573	821.926	283.887
1666.657	300.287	8.68	15.4	26.674	87.656	325.578	821.404	283.865
1671.971	300.318	8.669	15.362	26.608	87.619	325.58	820.884	283.843
1677.314	300.349	8.658	15.324	26.542	87.591	325.584	820.361	283.82
1682.671	300.38	8.647	15.286	26.477	87.551	325.585	819.836	283.798
1688.043	300.411	8.635	15.249	26.411	87.512	325.586	819.309	283.775
1693.414	300.442	8.623	15.211	26.346	87.464	325.585	818.781	283.752
1698.8	300.474	8.611	15.173	26.28	87.415	325.584	818.256	283.73
1704.186	300.505	8.6	15.135	26.215	87.38	325.586	817.73	283.707
1709.586	300.536	8.588	15.097	26.149	87.337	325.587	817.201	283.685
1715.014	300.568	8.577	15.059	26.083	87.303	325.59	816.671	283.662
1720.457	300.6	8.565	15.022	26.019	87.263	325.591	816.139	283.639
1725.914	300.631	8.554	14.985	25.955	87.221	325.592	815.607	283.616
1731.357	300.663	8.541	14.948	25.89	87.172	325.591	815.076	283.593
1736.814	300.695	8.529	14.911	25.826	87.123	325.589	814.544	283.57
1742.271	300.727	8.518	14.874	25.762	87.088	325.593	814.013	283.547
1747.729	300.759	8.509	14.837	25.699	87.076	325.602	813.48	283.524
1753.186	300.79	8.499	14.801	25.636	87.056	325.609	812.947	283.501
1758.643	300.822	8.49	14.764	25.572	87.035	325.617	812.416	283.478
1764.086	300.854	8.478	14.729	25.511	86.991	325.617	811.886	283.455
1769.543	300.886	8.468	14.694	25.45	86.969	325.624	811.356	283.432
1775.0	300.917	8.458	14.659	25.389	86.947	325.631	810.826	283.409
1780.443	300.949	8.448	14.624	25.33	86.918	325.635	810.296	283.386
1785.9	300.981	8.437	14.591	25.272	86.887	325.64	809.766	283.363
1791.357	301.013	8.427	14.557	25.214	86.858	325.644	809.236	283.34
1796.829	301.045	8.416	14.524	25.157	86.828	325.649	808.706	283.317
1802.314	301.077	8.406	14.492	25.101	86.798	325.654	808.174	283.294
1807.829	301.109	8.395	14.461	25.047	86.762	325.657	807.64	283.27
1813.357	301.141	8.384	14.43	24.993	86.734	325.662	807.104	283.247
1818.9	301.173	8.373	14.4	24.942	86.699	325.666	806.567	283.223
1824.457	301.206	8.362	14.371	24.892	86.662	325.669	806.031	283.2
1830.014	301.238	8.35	14.343	24.843	86.618	325.67	805.494	283.177
1835.557	301.271	8.339	14.315	24.794	86.587	325.674	804.959	283.153
1841.114	301.303	8.328	14.289	24.749	86.548	325.677	804.421	283.13
1846.671	301.335	8.317	14.263	24.704	86.508	325.679	803.886	283.106
1852.243	301.368	8.306	14.237	24.659	86.482	325.685	803.35	283.083
1857.8	301.4	8.298	14.212	24.616	86.47	325.696	802.814	283.059
1863.357	301.433	8.289	14.189	24.575	86.458	325.706	802.279	283.036
1868.914	301.465	8.279	14.166	24.536	86.437	325.714	801.744	283.012
1874.457	301.498	8.27	14.144	24.497	86.416	325.722	801.211	282.989
