Height	Theta	w	u	v	RH	theta_e	P	T
4440.729	308.295	1.709	11.546	34.546	51.319	313.615	582.359	264.146
4446.814	308.31	1.714	11.576	34.576	51.628	313.648	581.903	264.1
4452.886	308.325	1.719	11.606	34.606	51.922	313.68	581.449	264.054
4458.929	308.34	1.725	11.636	34.636	52.237	313.714	580.996	264.008
4464.957	308.355	1.73	11.666	34.666	52.541	313.746	580.544	263.963
4470.957	308.371	1.734	11.695	34.695	52.8	313.774	580.094	263.917
4476.929	308.386	1.737	11.725	34.725	53.066	313.803	579.646	263.872
4482.871	308.4	1.741	11.754	34.754	53.331	313.831	579.201	263.826
4488.786	308.415	1.744	11.783	34.783	53.561	313.855	578.76	263.782
4494.686	308.43	1.748	11.812	34.812	53.842	313.885	578.32	263.737
4500.571	308.445	1.756	11.841	34.841	54.232	313.925	577.881	263.693
4506.457	308.46	1.765	11.871	34.871	54.666	313.97	577.441	263.648
4512.343	308.475	1.772	11.9	34.9	55.018	314.007	577.001	263.603
4518.243	308.489	1.774	11.929	34.929	55.245	314.03	576.561	263.558
4524.143	308.504	1.774	11.958	34.958	55.402	314.047	576.121	263.513
4530.043	308.519	1.777	11.987	34.987	55.63	314.07	575.681	263.468
4535.943	308.534	1.781	12.016	35.016	55.936	314.101	575.241	263.424
4541.857	308.549	1.786	12.045	35.045	56.253	314.133	574.801	263.379
4547.771	308.564	1.791	12.074	35.074	56.567	314.165	574.361	263.334
4553.686	308.579	1.795	12.104	35.104	56.853	314.194	573.921	263.289
4559.6	308.594	1.799	12.133	35.133	57.113	314.22	573.481	263.244
4565.514	308.608	1.801	12.162	35.162	57.364	314.245	573.043	263.199
4571.414	308.623	1.804	12.191	35.191	57.597	314.269	572.604	263.154
4577.286	308.638	1.805	12.22	35.22	57.793	314.288	572.169	263.109
4583.157	308.653	1.805	12.249	35.249	57.943	314.303	571.734	263.065
4589.029	308.668	1.803	12.278	35.278	58.07	314.316	571.299	263.02
4594.9	308.682	1.802	12.307	35.307	58.197	314.329	570.863	262.975
4600.771	308.697	1.802	12.336	35.336	58.342	314.343	570.429	262.931
4606.643	308.712	1.802	12.365	35.365	58.5	314.358	569.994	262.886
4612.514	308.727	1.802	12.394	35.394	58.664	314.375	569.56	262.841
4618.4	308.742	1.801	12.423	35.423	58.804	314.388	569.127	262.797
4624.271	308.756	1.799	12.452	35.452	58.912	314.399	568.694	262.752
4630.157	308.771	1.796	12.481	35.481	58.951	314.403	568.26	262.707
4636.071	308.786	1.791	12.51	35.51	58.965	314.404	567.824	262.663
4642.0	308.801	1.786	12.539	35.539	58.979	314.406	567.389	262.618
4647.957	308.816	1.781	12.569	35.569	58.985	314.407	566.95	262.572
4653.943	308.831	1.776	12.598	35.598	58.964	314.405	566.51	262.527
4659.957	308.846	1.77	12.628	35.628	58.946	314.404	566.067	262.481
4666.0	308.861	1.766	12.658	35.658	58.974	314.407	565.621	262.435
4672.1	308.877	1.763	12.688	35.688	59.054	314.415	565.174	262.389
4678.257	308.892	1.762	12.718	35.718	59.174	314.427	564.723	262.342
4684.443	308.908	1.761	12.749	35.749	59.324	314.441	564.267	262.295
4690.686	308.924	1.76	12.779	35.779	59.465	314.455	563.809	262.247
4696.971	308.939	1.759	12.81	35.81	59.603	314.468	563.347	262.199
4703.3	308.955	1.757	12.842	35.842	59.743	314.481	562.883	262.151
4709.686	308.971	1.757	12.873	35.873	59.911	314.497	562.416	262.102
4716.1	308.988	1.757	12.905	35.905	60.105	314.516	561.946	262.053
4722.557	309.004	1.757	12.937	35.937	60.302	314.534	561.473	262.004
4729.043	309.02	1.758	12.969	35.969	60.511	314.554	560.999	261.955
4735.557	309.037	1.759	13.001	36.001	60.716	314.573	560.523	261.905
4742.1	309.053	1.759	13.033	36.033	60.912	314.592	560.047	261.855
4748.671	309.07	1.759	13.065	36.065	61.105	314.61	559.569	261.805
4755.271	309.086	1.759	13.098	36.098	61.311	314.629	559.087	261.755
4761.9	309.103	1.759	13.131	36.131	61.519	314.648	558.604	261.705
4768.543	309.12	1.759	13.163	36.163	61.716	314.666	558.121	261.654
4775.2	309.137	1.759	13.196	36.196	61.903	314.683	557.637	261.603
4781.871	309.153	1.758	13.229	36.229	62.073	314.699	557.154	261.553
4788.529	309.17	1.757	13.262	36.262	62.232	314.714	556.671	261.502
4795.171	309.187	1.756	13.295	36.295	62.397	314.729	556.189	261.452
4801.8	309.204	1.756	13.328	36.328	62.586	314.746	555.707	261.401
4808.386	309.22	1.756	13.36	36.36	62.787	314.764	555.23	261.351
4814.929	309.237	1.755	13.392	36.392	62.967	314.78	554.756	261.301
4821.457	309.253	1.753	13.425	36.425	63.06	314.789	554.284	261.251
4827.943	309.27	1.746	13.457	36.457	63.037	314.787	553.814	261.202
4834.414	309.286	1.739	13.488	36.488	62.98	314.782	553.347	261.153
4840.871	309.302	1.734	13.52	36.52	62.963	314.781	552.881	261.103
4847.314	309.318	1.729	13.552	36.552	62.983	314.783	552.416	261.054
4853.757	309.335	1.72	13.584	36.584	62.879	314.774	551.95	261.005
4860.186	309.351	1.707	13.616	36.616	62.565	314.748	551.487	260.956
4866.614	309.367	1.689	13.647	36.647	62.122	314.71	551.024	260.907
4873.043	309.383	1.671	13.679	36.679	61.651	314.67	550.56	260.858
4879.471	309.4	1.653	13.711	36.711	61.176	314.63	550.096	260.809
4885.914	309.416	1.635	13.743	36.743	60.691	314.589	549.631	260.76
4892.371	309.432	1.617	13.774	36.774	60.232	314.551	549.167	260.71
4898.829	309.448	1.602	13.806	36.806	59.865	314.521	548.701	260.661
4905.286	309.465	1.59	13.838	36.838	59.589	314.499	548.237	260.611
4911.714	309.481	1.578	13.87	36.87	59.341	314.479	547.774	260.562
4918.1	309.497	1.569	13.901	36.901	59.168	314.466	547.316	260.513
4924.443	309.513	1.562	13.933	36.933	59.098	314.462	546.86	260.465
4930.757	309.529	1.554	13.964	36.964	58.961	314.452	546.407	260.417
4937.043	309.545	1.541	13.995	36.995	58.652	314.428	545.956	260.368
4943.3	309.561	1.526	14.026	37.026	58.242	314.396	545.507	260.321
4949.529	309.576	1.512	14.056	37.056	57.892	314.368	545.061	260.273
4955.729	309.592	1.501	14.087	37.087	57.648	314.35	544.617	260.225
4961.9	309.608	1.491	14.117	37.117	57.45	314.336	544.176	260.178
4968.043	309.623	1.481	14.148	37.148	57.245	314.321	543.737	260.131
4974.157	309.639	1.472	14.178	37.178	57.042	314.307	543.3	260.084
4980.243	309.654	1.463	14.208	37.208	56.891	314.297	542.864	260.038
4989.133	309.676	1.379	14.252	37.252	53.867	314.051	542.18	259.963
4996.267	309.694	1.378	14.287	37.287	54.028	314.068	541.673	259.908
5003.133	309.712	1.38	14.287	37.287	54.266	314.091	541.187	259.856
5009.8	309.729	1.379	14.287	37.287	54.402	314.106	540.713	259.805
5016.333	309.745	1.375	14.287	37.287	54.442	314.113	540.253	259.756
5022.667	309.761	1.371	14.287	37.287	54.448	314.116	539.8	259.707
5028.867	309.777	1.368	14.287	37.287	54.506	314.124	539.36	259.66
5034.933	309.792	1.367	14.287	37.287	54.621	314.137	538.927	259.613
5040.8	309.807	1.37	14.287	37.287	54.88	314.16	538.507	259.567
5046.533	309.821	1.373	14.287	37.287	55.161	314.186	538.1	259.524
5052.067	309.835	1.38	14.287	37.287	55.588	314.222	537.707	259.481
5057.467	309.849	1.389	14.287	37.287	56.132	314.268	537.327	259.44
5062.733	309.862	1.402	14.287	37.287	56.795	314.323	536.953	259.4
5067.867	309.875	1.416	14.287	37.287	57.49	314.381	536.587	259.36
5073.0	309.888	1.431	14.287	37.287	58.242	314.442	536.227	259.321
5078.133	309.901	1.444	14.287	37.287	58.937	314.499	535.867	259.282
5083.2	309.914	1.454	14.287	37.287	59.48	314.544	535.507	259.243
5088.267	309.927	1.458	14.287	37.287	59.809	314.572	535.147	259.204
5093.2	309.939	1.462	14.287	37.287	60.106	314.596	534.793	259.165
5097.933	309.951	1.469	14.287	37.287	60.545	314.632	534.46	259.129
5102.533	309.963	1.479	14.287	37.287	61.098	314.677	534.14	259.094
5107.067	309.974	1.489	14.287	37.287	61.672	314.723	533.82	259.06
5111.467	309.985	1.496	14.287	37.287	62.091	314.757	533.507	259.025
5115.8	309.996	1.496	14.287	37.287	62.208	314.768	533.2	258.992
5120.133	310.007	1.492	14.287	37.287	62.168	314.766	532.9	258.96
5124.467	310.018	1.482	14.287	37.287	61.918	314.748	532.593	258.926
5128.8	310.029	1.473	14.287	37.287	61.662	314.73	532.287	258.893
5133.2	310.04	1.465	14.287	37.287	61.456	314.716	531.987	258.86
5137.533	310.051	1.461	14.287	37.287	61.433	314.716	531.68	258.827
5141.867	310.062	1.462	14.287	37.287	61.573	314.728	531.373	258.793
5146.133	310.073	1.473	14.287	37.287	62.176	314.775	531.073	258.76
5150.333	310.084	1.497	14.287	37.287	63.314	314.864	530.78	258.728
5154.467	310.094	1.529	14.287	37.287	64.836	314.981	530.493	258.697
5158.667	310.105	1.569	14.287	37.287	66.642	315.119	530.207	258.666
5162.933	310.116	1.612	14.287	37.287	68.621	315.27	529.907	258.633
5167.267	310.127	1.655	14.287	37.287	70.59	315.419	529.6	258.599
5171.6	310.138	1.697	14.287	37.287	72.569	315.568	529.293	258.566
5175.867	310.148	1.74	14.287	37.287	74.568	315.719	529.0	258.534
5180.0	311.1	1.787	14.287	37.287	71.916	316.82	528.713	259.287
5184.0	311.344	1.837	14.287	37.287	72.904	317.228	528.433	259.451
5187.867	311.595	1.889	14.287	37.287	73.899	317.649	528.167	259.623
5191.6	311.844	1.942	14.287	37.287	74.866	318.069	527.907	259.794
5195.267	312.094	1.991	14.287	37.287	75.671	318.48	527.647	259.965
5198.933	312.351	2.039	14.287	37.287	76.341	318.893	527.393	260.143
5202.467	312.59	2.084	14.287	37.287	76.946	319.279	527.147	260.308
5206.0	312.783	2.119	14.287	37.287	77.421	319.587	526.9	260.434
5209.533	312.926	2.143	14.287	37.287	77.7	319.807	526.66	260.519
5213.133	313.041	2.162	14.287	37.287	78.0	319.986	526.407	260.578
5216.667	313.13	2.175	14.287	37.287	78.186	320.119	526.16	260.618
5220.2	313.195	2.182	14.287	37.287	78.25	320.205	525.92	260.638
5223.733	313.243	2.186	14.287	37.287	78.314	320.267	525.68	260.644
5227.267	313.284	2.188	14.287	37.287	78.378	320.318	525.44	260.644
5230.933	313.327	2.193	14.287	37.287	78.505	320.377	525.187	260.644
5234.8	313.38	2.199	14.287	37.287	78.631	320.45	524.92	260.65
5238.733	313.427	2.202	14.287	37.287	78.694	320.507	524.647	260.65
5242.8	313.473	2.205	14.287	37.287	78.756	320.564	524.373	260.65
5246.933	313.521	2.206	14.287	37.287	78.757	320.616	524.093	260.65
5251.067	313.578	2.208	14.287	37.287	78.757	320.682	523.807	260.657
5255.267	313.627	2.209	14.287	37.287	78.758	320.736	523.52	260.656
5259.533	313.669	2.209	14.287	37.287	78.758	320.78	523.227	260.65
5263.8	313.71	2.209	14.287	37.287	78.758	320.822	522.94	260.643
5268.067	313.752	2.211	14.287	37.287	78.82	320.871	522.647	260.636
5272.267	313.777	2.209	14.287	37.287	78.819	320.89	522.36	260.616
5276.467	313.803	2.206	14.287	37.287	78.817	320.908	522.073	260.596
5280.667	313.829	2.206	14.287	37.287	78.879	320.934	521.78	260.576
5284.867	313.846	2.204	14.287	37.287	78.94	320.946	521.493	260.55
5289.067	313.863	2.202	14.287	37.287	79.001	320.958	521.207	260.523
5293.267	313.881	2.2	14.287	37.287	79.062	320.971	520.92	260.496
5297.4	313.897	2.198	14.287	37.287	79.123	320.982	520.64	260.47
5301.6	313.914	2.197	14.287	37.287	79.184	320.994	520.353	260.443
5305.8	313.933	2.195	14.287	37.287	79.246	321.008	520.06	260.417
5310.0	313.95	2.191	14.287	37.287	79.245	321.015	519.773	260.39
5314.2	313.966	2.188	14.287	37.287	79.244	321.021	519.493	260.363
5318.333	313.983	2.184	14.287	37.287	79.243	321.027	519.213	260.337
5322.467	314.007	2.183	14.287	37.287	79.304	321.05	518.933	260.317
5326.6	314.031	2.183	14.287	37.287	79.366	321.073	518.653	260.297
5330.733	314.048	2.179	14.287	37.287	79.364	321.079	518.373	260.27
5334.867	314.072	2.177	14.287	37.287	79.362	321.097	518.093	260.25
5339.0	314.097	2.174	14.287	37.287	79.361	321.115	517.813	260.23
5343.133	314.113	2.171	14.287	37.287	79.359	321.121	517.533	260.204
5347.267	314.138	2.168	14.287	37.287	79.358	321.139	517.253	260.184
5351.4	314.162	2.166	14.287	37.287	79.357	321.156	516.973	260.164
5355.467	314.187	2.164	14.287	37.287	79.355	321.174	516.693	260.144
5359.533	314.204	2.16	14.287	37.287	79.353	321.18	516.413	260.117
5363.533	314.226	2.158	14.287	37.287	79.352	321.196	516.147	260.098
5367.467	314.248	2.155	14.287	37.287	79.351	321.211	515.88	260.078
5371.4	314.27	2.155	14.287	37.287	79.413	321.232	515.613	260.058
5375.333	314.293	2.154	14.287	37.287	79.475	321.253	515.347	260.038
5379.2	314.314	2.155	14.287	37.287	79.6	321.279	515.087	260.017
5383.067	314.335	2.154	14.287	37.287	79.661	321.298	514.827	259.997
5387.0	314.349	2.152	14.287	37.287	79.721	321.307	514.56	259.971
5390.933	314.372	2.151	14.287	37.287	79.782	321.329	514.293	259.951
5394.867	314.393	2.151	14.287	37.287	79.844	321.348	514.033	259.931
5398.867	314.407	2.149	14.287	37.287	79.905	321.358	513.767	259.904
5402.867	314.43	2.148	14.287	37.287	79.966	321.379	513.5	259.884
5406.933	314.446	2.145	14.287	37.287	79.966	321.384	513.227	259.858
5411.0	314.461	2.141	14.287	37.287	79.965	321.389	512.953	259.831
5415.067	314.477	2.138	14.287	37.287	79.964	321.395	512.68	259.805
5419.2	314.501	2.134	14.287	37.287	79.901	321.406	512.407	259.785
5423.333	314.526	2.13	14.287	37.287	79.838	321.42	512.127	259.765
5427.533	314.543	2.124	14.287	37.287	79.775	321.421	511.847	259.738
5431.8	314.562	2.119	14.287	37.287	79.712	321.424	511.56	259.712
5436.067	314.58	2.114	14.287	37.287	79.648	321.427	511.273	259.685
5440.467	314.591	2.106	14.287	37.287	79.52	321.414	510.98	259.652
5444.867	314.603	2.099	14.287	37.287	79.392	321.401	510.687	259.619
5449.2	314.623	2.092	14.287	37.287	79.264	321.4	510.393	259.593
5453.533	314.634	2.084	14.287	37.287	79.135	321.387	510.1	259.56
5463.333	314.69	2.074	14.287	37.287	79.009	321.413	509.42	259.507
5490.133	314.816	2.053	14.287	37.287	78.934	321.477	507.627	259.349
5587.467	315.206	1.988	14.287	37.287	79.103	321.675	501.587	258.784
5850.8	316.337	1.815	14.287	37.287	79.567	322.297	484.86	257.206
6200.8	317.682	1.597	14.287	37.287	80.51	322.987	463.6	255.01
6814.6	319.68	1.264	14.287	37.287	83.897	323.967	428.6	250.92
7548.6	321.84	0.804	14.287	37.287	77.899	324.638	388.6	245.639
8351.6	324.04	0.468	14.287	37.287	73.219	325.72	346.8	239.402
9061.4	325.58	0.25	14.287	37.287	63.356	326.503	313.0	233.591
9761.2	326.9	0.17	14.287	37.287	75.073	327.547	280.8	227.371
10245.0	327.58	0.104	14.287	37.287	69.454	327.984	260.6	223.033
10635.6	328.08	0.068	14.287	37.287	64.856	328.349	245.0	219.467
10969.0	328.54	0.044	14.287	37.287	57.179	328.717	232.4	216.482
11249.0	329.24	0.034	14.287	37.287	55.981	329.378	222.4	214.233
11585.6	330.9	0.024	14.287	37.287	49.244	330.999	211.0	212.099
11880.4	332.76	0.018	14.287	37.287	43.893	332.835	201.2	210.411
12178.8	336.02	0.014	20.0	20.0	36.561	336.079	191.6	209.524
12457.0	342.04	0.01	20.0	20.0	21.933	342.083	183.0	210.496
12677.0	348.8	0.008	20.0	20.0	13.176	348.835	176.4	212.414
12821.8	356.12	0.008	20.0	20.0	8.76	356.155	172.4	215.454
13016.4	363.6	0.008	20.0	20.0	6.165	363.635	167.2	218.062
13205.4	369.82	0.008	20.0	20.0	4.772	369.856	162.4	219.954
13411.0	373.3	0.01	20.0	20.0	5.718	373.345	157.4	220.048
13662.8	375.86	0.008	20.0	20.0	4.921	375.896	151.4	219.109
13884.6	376.94	0.006	20.0	20.0	4.301	376.967	146.2	217.554
14125.8	377.94	0.004	20.0	20.0	3.428	377.959	140.8	215.797
14334.8	378.7	0.002	20.0	20.0	2.028	378.709	136.2	214.188
14523.2	380.14	0.0	20.0	20.0	0.0	380.14	132.2	213.178
14719.8	382.78	0.0	20.0	20.0	0.0	382.78	128.2	212.781
14939.2	386.14	0.0	20.0	20.0	0.0	386.14	123.8	212.517
15174.6	392.38	0.0	20.0	20.0	0.0	392.38	119.4	213.729
15473.6	401.22	0.0	20.0	20.0	0.0	401.22	114.0	215.671
15813.0	411.34	0.0	20.0	20.0	0.0	411.34	108.2	217.835
16095.8	420.2	0.0	20.0	20.0	0.0	420.2	103.52	219.732
16425.6	429.0	0.0	20.0	20.0	0.0	429.0	98.32	221.053
16768.0	435.54	0.0	20.0	20.0	0.0	435.54	93.34	221.113
17044.6	440.34	0.0	20.0	20.0	0.0	440.34	89.46	220.854
17251.0	443.12	0.0	20.0	20.0	0.0	443.12	86.66	220.237
17517.2	446.88	0.0	20.0	20.0	0.0	446.88	83.14	219.488
17773.2	451.12	0.0	20.0	20.0	0.0	451.12	79.94	219.099
17960.4	455.08	0.0	20.0	20.0	0.0	455.08	77.72	219.25
18158.0	458.58	0.0	20.0	20.0	0.0	458.58	75.4	219.03
18370.2	462.48	0.0	20.0	20.0	0.0	462.48	72.94	218.809
18648.2	466.34	0.0	20.0	20.0	0.0	466.34	69.94	218.002
18880.2	469.22	0.0	20.0	20.0	0.0	469.22	67.52	217.151
19206.0	474.96	0.0	20.0	20.0	0.0	474.96	64.32	216.778
19585.0	482.24	0.0	20.0	20.0	0.0	482.24	60.72	216.506
19964.6	489.66	0.0	20.0	20.0	0.0	489.66	57.18	216.095
20256.8	497.38	0.0	20.0	20.0	0.0	497.38	54.64	216.669
20560.4	505.58	0.0	20.0	20.0	0.0	505.58	52.06	217.217
20761.4	510.84	0.0	20.0	20.0	0.0	510.84	50.46	217.527
21035.6	517.08	0.0	20.0	20.0	0.0	517.08	48.46	217.654
21347.8	523.94	0.0	20.0	20.0	0.0	523.94	46.26	217.632
21649.0	530.1	0.0	20.0	20.0	0.0	530.1	44.2	217.342
21973.4	536.78	0.0	20.0	20.0	0.0	536.78	42.06	216.98
22281.2	543.26	0.0	20.0	20.0	0.0	543.26	40.06	216.563
22516.4	549.16	0.0	20.0	20.0	0.0	549.16	38.66	216.7
22726.4	554.98	0.0	20.0	20.0	0.0	554.98	37.46	217.031
22982.4	562.76	0.0	20.0	20.0	0.0	562.76	36.06	217.691
23222.2	570.76	0.0	20.0	20.0	0.0	570.76	34.8	218.552
23494.6	579.88	0.0	20.0	20.0	0.0	579.88	33.4	219.453
23739.4	588.16	0.0	20.0	20.0	0.0	588.16	32.2	220.27
23992.8	596.8	0.0	20.0	20.0	0.0	596.8	31.0	221.093
24186.6	603.46	0.0	20.0	20.0	0.0	603.46	30.12	221.727
24367.8	609.18	0.0	20.0	20.0	0.0	609.18	29.32	222.113
24555.6	614.26	0.0	20.0	20.0	0.0	614.26	28.52	222.201
24804.2	619.6	0.0	20.0	20.0	0.0	619.6	27.52	221.858
25034.2	623.8	0.0	20.0	20.0	0.0	623.8	26.62	221.249
25273.6	628.54	0.0	20.0	20.0	0.0	628.54	25.7	220.7
25543.0	635.32	0.0	20.0	20.0	0.0	635.32	24.7	220.564
25824.2	643.96	0.0	20.0	20.0	0.0	643.96	23.7	220.938
26066.0	653.14	0.0	20.0	20.0	0.0	653.14	22.9	221.899
26349.4	664.32	0.002	20.0	20.0	0.111	664.336	22.0	223.125
26677.6	676.98	0.004	20.0	20.0	0.184	677.012	21.0	224.373
27024.8	690.0	0.006	20.0	20.0	0.231	690.049	20.0	225.521
27393.4	703.46	0.008	20.0	20.0	0.26	703.526	19.0	226.574
